CSV文件,列序号,中文字段,字段名,危险等级
LotteryConfig_LotteryShow.csv,20,SSR信物掉落说明,SSRGodessString,1
LotteryConfig_LotteryShow.csv,21,SSR至宝掉落预览,SSRValuableShow,1
LotteryConfig_LotteryShow.csv,22,Key_SSR至宝掉落说明,Key_SSRValuableString,
LotteryConfig_LotteryShow.csv,23,SSR至宝掉落说明,SSRValuableString,1
LotteryConfig_LotteryShow.csv,24,SR至宝掉落预览,SRValuableShow,1
LotteryConfig_LotteryShow.csv,25,Key_SR至宝掉落说明,Key_SRValuableString,
LotteryConfig_LotteryShow.csv,26,SR至宝掉落说明,SRValuableString,1
LotteryConfig_LotteryShow.csv,27,R至宝掉落预览,RValuableShow,1
LotteryConfig_LotteryShow.csv,28,Key_R至宝掉落说明,Key_RValuableString,
LotteryConfig_LotteryShow.csv,29,R至宝掉落说明,RValuableString,1
LotteryConfig_LotteryShow.csv,30,界面掉落预览,InterfaceShow,1
LotteryConfig_PointsAwards.csv,1,ID,Id,
LotteryConfig_PointsAwards.csv,2,CardPoolID,LotteryId,
LotteryConfig_PointsAwards.csv,3,奖励类型,Points,1
LotteryConfig_PointsAwards.csv,4,星级,PointsDrop,
LotteryConfig_PointsAwards.csv,5,获得次数1,ShowType,1
LotteryConfig_Shop.csv,1,序号,ID,
LotteryConfig_Shop.csv,2,商店ID,ShopID,
LotteryConfig_Shop.csv,3,档位顺序,GearID,
LotteryConfig_Shop.csv,4,前置档位,FrontGear,
LotteryConfig_Shop.csv,5,档位类型,Type,
LotteryConfig_Shop.csv,6,档位奖励,GearReward,1
LotteryConfig_Shop.csv,7,兑换消耗,Consume,1
LotteryConfig_Shop.csv,8,兑换次数限制,Number,1
LotteryConfig_Shop.csv,9,底图装饰资源,Picture,
LotteryConfig_WishList.csv,1,ID,Id,
LotteryConfig_WishList.csv,2,卡池id,LotteryId,1
LotteryConfig_WishList.csv,3,道具id,ItemId,
LotteryConfig_WishList.csv,4,备注,Beizhu,
LotteryConfig_WishList.csv,5,Spine配置Id,SpineId,
MainActivity_AwakeActivity.csv,1,流水ID,Id,
MainActivity_AwakeActivity.csv,2,活动组ID,GroupId,
MainActivity_AwakeActivity.csv,3,任务类型,Type,
MainActivity_AwakeActivity.csv,4,任务id,TaskId,
MainActivity_AwakeActivity.csv,5,商品id,GoodsId,1
MainActivity_Base.csv,1,流水ID,Id,
MainActivity_Base.csv,2,Key_活动系统名,Key_Name,
MainActivity_Base.csv,3,活动系统名,Name,
MainActivity_Base.csv,4,活动预告时间,NoticeTime,
MainActivity_Base.csv,5,活动开始时间,StartTime,1
MainActivity_Base.csv,6,活动结束时间,EndTime,1
MainActivity_Base.csv,7,兑换商店ID,ExchangeShopId,1
MainActivity_Base.csv,8,兑换商店商品图路径,ExchangeShopBgPic,1
MainActivity_Base.csv,9,礼包商店ID,PackageShopId,
MainActivity_Base.csv,10,阶梯礼包ID,GroupPackId,
MainActivity_Base.csv,11,招募ID,LotteryId,
MainActivity_Base.csv,12,觉醒活动ID,AwakeId,
MainActivity_Base.csv,13,签到活动ID,SignId,
MainActivity_Base.csv,14,剧情活动ID,StoryActivityId,
MainActivity_Base.csv,15,BOSS试炼ID,BossActivityId,
MainActivity_Base.csv,16,battlepassID,BattlePassId,
MainActivity_Base.csv,17,结束邮件模板,MailId,
MainActivity_Base.csv,18,本期加成英雄,HeroId,
MainActivity_Base.csv,19,主界面入口icon底图,EntranceBgPic,
MainActivity_Base.csv,20,主界面入口icon标题图,EntranceTitlePic,
MainActivity_Base.csv,21,Up角色开屏timeline,TimelineMapId,
MainActivity_Base.csv,22,Up角色开屏timelineUI出现时间,TimelineEndTime,
MainActivity_Base.csv,23,角色PV视频,HeroVideo,
MainActivity_Base.csv,24,角色PV音频1,HeroAudio,
MainActivity_Base.csv,25,场景文件路径,Scene,
MainActivity_Base.csv,26,养成活动界面显示称号,TitleId,
MainActivity_BattlePass.csv,1,ID,ID,
MainActivity_BattlePass.csv,2,直购id,MoneyShopId,
MainActivity_BattlePass.csv,3,奖励显示,RewardsShow,1
MainActivity_BattlePass.csv,4,Key免费档位名称,Key_FreeName,
MainActivity_BattlePass.csv,5,免费档位名称,FreeName,
MainActivity_BattlePass.csv,6,Key付费档位名称,Key_ChargeName,1
MainActivity_BattlePass.csv,7,付费档位名称,ChargeName,1
MainActivity_BattlePass.csv,8,邮件模板,MailId,
MainActivity_BattlePass.csv,9,返利比,Num,1
MainActivity_BattlePassReward.csv,1,流水ID,Id,
MainActivity_BattlePassReward.csv,2,所属礼包id,SeaSon,
MainActivity_BattlePassReward.csv,3,奖励档位参数,LevelParam,1
MainActivity_BattlePassReward.csv,4,Key_奖励档位名称,Key_LevelParamName,
MainActivity_BattlePassReward.csv,5,奖励档位名称,LevelParamName,1
MainActivity_BattlePassReward.csv,6,免费奖励,FreeReward,1
MainActivity_BattlePassReward.csv,7,付费档位奖励,ChargeReward,1
MainActivity_FunctIonName.csv,1,流水ID,Id,
MainActivity_FunctIonName.csv,2,流水ID,MainActivityId,
MainActivity_FunctIonName.csv,3,UI面板名称,UIName,
MainActivity_FunctIonName.csv,4,顶部栏位,TopList,
MainActivity_FunctIonName.csv,5,Key_活动系统名,Key_Name,
MainActivity_FunctIonName.csv,6,活动系统名,Name,
MainActivity_FunctIonName.csv,7,系统ID,SystemId,
MainActivity_FunctIonName.csv,8,备注功能模块,NotesName,
MainActivity_GroupPack.csv,1,流水ID,Id,
MainActivity_GroupPack.csv,2,礼包组id,GroupId,
MainActivity_GroupPack.csv,3,组内排序id,RankId,
MainActivity_GroupPack.csv,4,Key_名称,Key_Name,
MainActivity_GroupPack.csv,5,名称,Name,
MainActivity_GroupPack.csv,6,备注,Type,
MainActivity_GroupPack.csv,7,类型,Type,
MainActivity_GroupPack.csv,8,直购价格id,Price,1
MainActivity_GroupPack.csv,9,非直购价格,Cost,1
MainActivity_GroupPack.csv,10,Key_返利比,Key_Discount,
MainActivity_GroupPack.csv,11,返利比,Discount,1
MainActivity_GroupPack.csv,12,礼包内容,Rewards,
MainActivity_SignActivity.csv,1,流水ID,Id,
MainActivity_SignActivity.csv,2,活动组ID,GroupId,
MainActivity_SignActivity.csv,3,登录天数,DayNum,
MainActivity_SignActivity.csv,4,奖励,Award,1
MazeConfig_Base.csv,1,迷宫ID,ID,
MazeConfig_Base.csv,2,Key_迷宫名称,Key_Name,
MazeConfig_Base.csv,3,迷宫名称,Name,
MazeConfig_Base.csv,4,迷宫推荐战力,RecommendLevel,
MazeConfig_Base.csv,5,迷宫解锁条件,LastMission,1
MazeConfig_Base.csv,6,迷宫层数,Level,
MazeConfig_Base.csv,7,迷宫的BUFF随机库,AttributeCounts,
MazeConfig_Base.csv,8,迷宫首通,FirstAward,
MazeConfig_Base.csv,9,迷宫Buff换算战力,MazeBuffPower,
MazeConfig_BuffDerivation.csv,1,流水ID,Id,
MazeConfig_BuffDerivation.csv,2,衍生逻辑id,LogicId,
MazeConfig_BuffDerivation.csv,3,参数M,ParamM,
MazeConfig_BuffDerivation.csv,4,参数N,ParamN,
MazeConfig_BuffDerivation.csv,5,参数P,ParamP,
MazeConfig_BuffGroup.csv,1,序号,ID,
MazeConfig_BuffGroup.csv,2,BUFF组ID,BuffGroupID,
MazeConfig_BuffGroup.csv,3,BUFF等级,BuffLevel,
MazeConfig_BuffGroup.csv,4,BUFF作用对象,BuffTarget,
MazeConfig_BuffGroup.csv,5,BUFF稀有度,BuffRare,
MazeConfig_BuffGroup.csv,6,类型,Type,
MazeConfig_BuffGroup.csv,7,BUFFID,BuffID,
MazeConfig_BuffGroup.csv,8,BUFF作用对象,BuffTargetFilterIds,
MazeConfig_BuffGroup.csv,9,召唤技能Id,Skilld,
MazeConfig_BuffGroup.csv,10,衍生id,DerivationId,
MazeConfig_BuffGroup.csv,11,playerbuffid,PlayerBuffId,
MazeConfig_BuffGroup.csv,12,BUFF图标,BuffIcon,
MazeConfig_BuffGroup.csv,13,Key_描述,Key_BuffScription,
MazeConfig_BuffGroup.csv,14,描述,BuffScription,
MazeConfig_BuffGroup.csv,15,Key_名称,Key_BuffName,
MazeConfig_BuffGroup.csv,16,名称,BuffName,
MazeConfig_BuffGroup.csv,17,BUFF适用相性,PerfectPhasic,
MazeConfig_BuffGroup.csv,18,BUFF适用职业,PerfectProfession,
MazeConfig_BuffGroup.csv,19,BUFF施加优先级,Priority,
MazeConfig_BuffLibrary.csv,1,流水ID,Id,
MazeConfig_BuffLibrary.csv,2,随机库ID,BuffLibraryID,
MazeConfig_BuffLibrary.csv,3,库中的序号,LibraryNumber,
MazeConfig_BuffLibrary.csv,4,Buff组,BuffGroupID,
MazeConfig_BuffLibrary.csv,5,Buff组序号,GroupId,
MazeConfig_BuffLibrary.csv,6,BuffID,BuffId,
MazeConfig_BuffLibrary.csv,7,组内权重,GroupWeight,1
MazeConfig_BuffLibrary.csv,8,策划备注,DesignerNote,
MazeConfig_DailyInspiration.csv,1,序号,ID,
MazeConfig_DailyInspiration.csv,2,归属迷宫,MazeID,
MazeConfig_DailyInspiration.csv,3,星期几,DayNumber,
MazeConfig_DailyInspiration.csv,4,Key_日期,Key_Day,
MazeConfig_DailyInspiration.csv,5,日期,Day,
MazeConfig_DailyInspiration.csv,6,掉落预览,DropItemPreview,1
MazeConfig_DynamicEvent.csv,1,流水号,ID,
MazeConfig_DynamicEvent.csv,2,事件库迷宫归属,DesignerNote,
MazeConfig_DynamicEvent.csv,3,怪物ID,MonsterID,
MazeConfig_DynamicEvent.csv,4,数值参考等级,PowerLevel,
MazeConfig_DynamicEvent.csv,5,属性id,dynavalue,
MazeConfig_Event.csv,1,事件ID,Id,
MazeConfig_Event.csv,2,策划备注,DesignerNote,
MazeConfig_Event.csv,3,事件类型,EventType,
MazeConfig_Event.csv,4,事件点外观,EventShow,
MazeConfig_Event.csv,5,事件逻辑,Parameter1,
MazeConfig_Event.csv,6,触发BUFF获得事件,BuffTrigger,
MazeConfig_Event.csv,7,单局内互斥,EventEclude,
MazeConfig_Event.csv,8,事件参数2,Parameter2,
MazeConfig_Event.csv,9,图标,Icon,
MazeConfig_Event.csv,10,环图标,RingIcon,
MazeConfig_Event.csv,11,名称,Key_Des,
MazeConfig_Event.csv,12,描述,Des,
MazeConfig_Event.csv,13,战力显示方式,ShowScoreType,
MazeConfig_EventLib.csv,1,ID,Id,
MazeConfig_EventLib.csv,2,事件库迷宫归属,DesignerNote,
MazeConfig_EventLib.csv,3,事件库属性,DesignerNote2,
MazeConfig_EventLib.csv,4,迷宫的BUFF随机库,AttributeCounts,
MazeConfig_EventLib.csv,5,随机库ID,EventLibraryID,
MazeConfig_EventLib.csv,6,事件获得预览货币,DropShow,
MazeConfig_EventLib.csv,7,事件获得剧作预览,EquipDropShow,
MazeConfig_EventLib.csv,8,基础奖励,DropID,1
MazeConfig_EventLib.csv,9,剧作掉落概率,EquipRate,1
MazeConfig_EventLib.csv,10,剧作掉落,EquipDropList,1
MazeConfig_EventLib.csv,11,库中的序号,LibraryNumber,
MazeConfig_EventLib.csv,12,事件ID,EvenID,
MazeConfig_EventRefresh.csv,1,序号,ID,
MazeConfig_EventRefresh.csv,2,迷宫ID,MazeID,
MazeConfig_EventRefresh.csv,3,层数,Level,
MazeConfig_EventRefresh.csv,4,数值参考等级,PowerLevel,
MazeConfig_EventRefresh.csv,5,事件选择房场景,Scene,
MazeConfig_EventRefresh.csv,6,层数体验位置,riskLevel,
MazeConfig_EventRefresh.csv,7,事件点刷新数量概率,EventPosRate,1
MazeConfig_EventRefresh.csv,8,事件类型概率,EventTypeRate,1
MazeConfig_EventRefresh.csv,9,特殊事件必走,fixEvent,
MazeConfig_EventRefresh.csv,10,事件点战力,EventPwoer,
MazeConfig_EventRefresh.csv,11,战力计算浮动系数,EventPwoerModulus,
MazeConfig_QuestLib.csv,1,流水号,ID,
MazeConfig_QuestLib.csv,2,答题集备注,DesignerNote,
MazeConfig_QuestLib.csv,3,答题NPC外观,EventShow,
MazeConfig_QuestLib.csv,4,NPC名称,Key_NpcName,
MazeConfig_QuestLib.csv,5,NPC名称,NpcName,
MazeConfig_QuestLib.csv,6,阶段奖励数,ChapterRewardNum,1
MazeConfig_QuestLib.csv,7,随机数量,RandNum,
MazeConfig_QuestLib.csv,8,随机库ID,QuestID,
MazeConfig_QuestList.csv,1,流水号,ID,
MazeConfig_QuestList.csv,2,Key_题面,Key_Question,
MazeConfig_QuestList.csv,3,题面,Question,
MazeConfig_QuestList.csv,4,正确答案,TrueAnswer,
MazeConfig_QuestList.csv,5,Key_答案1,Key_Answer1,
MazeConfig_QuestList.csv,6,答案1,Answer1,
MazeConfig_QuestList.csv,7,Key_答案2,Key_Answer2,
MazeConfig_QuestList.csv,8,答案2,Answer2,
MazeConfig_QuestList.csv,9,Key_答案3,Key_Answer3,
MazeConfig_QuestList.csv,10,答案3,Answer3,
MazeConfig_QuestList.csv,11,Key_答案4,Key_Answer4,
MazeConfig_QuestList.csv,12,答案4,Answer4,
MazeConfig_QuestList.csv,13,Key_正确后回答,Key_RightAnswer,
MazeConfig_QuestList.csv,14,正确后回答,RightAnswer,
MazeConfig_QuestList.csv,15,Key_错误后回答,Key_WrongAnswer,
MazeConfig_QuestList.csv,16,错误后回答,WrongAnswer,
MazeConfig_ShopLib.csv,1,序号,ID,
MazeConfig_ShopLib.csv,2,迷宫归属,MazeID,
MazeConfig_ShopLib.csv,3,商店道具ID,ShopID,
MazeConfig_ShopLib.csv,4,道具库,PowerLevel,
MazeConfig_ShopLib.csv,5,策划备注,DesignerNote,
MazeConfig_SpecialMission.csv,1,流水号,ID,
MazeConfig_SpecialMission.csv,2,答题集备注,DesignerNote,
MazeConfig_SpecialMission.csv,3,阶段奖励数,Parameter,1
MazeConfigNew_Area.csv,1,id,Id,
MazeConfigNew_Area.csv,2,迷宫ID,MazeId,
MazeConfigNew_Area.csv,3,区域层数,Floor,
MazeConfigNew_Area.csv,4,区域类型,Type,
MazeConfigNew_Area.csv,5,出现权重,Weight,1
MazeConfigNew_Area.csv,6,事件固定组,RegularEvent,
MazeConfigNew_Area.csv,7,怪物加层系数,AddBaseAttri,
MazeConfigNew_Base.csv,1,迷宫ID,Id,
MazeConfigNew_Base.csv,2,备注,Remarks,
MazeConfigNew_Base.csv,3,Key_名称,Key_Name,
MazeConfigNew_Base.csv,4,名称,Name,
MazeConfigNew_Base.csv,5,Key_描述,Key_Des,
MazeConfigNew_Base.csv,6,描述,Des,
MazeConfigNew_Base.csv,7,区域刷新数量,level,
MazeConfigNew_Base.csv,8,限制条件,Limit,
MazeConfigNew_Base.csv,9,首通奖励,FirstReward,1
MazeConfigNew_Base.csv,10,通关奖励展示,NormalReward,1
MazeConfigNew_Base.csv,11,通关奖励掉落,NormalRewardLoot,1
MazeConfigNew_Base.csv,12,同步等级,PresetLevel,
MazeConfigNew_Base.csv,13,同步突破,PresetBreach,
MazeConfigNew_Base.csv,14,最低星级,PresetAwake,
MazeConfigNew_Base.csv,15,本迷宫buff组流派,BuffGroupType,
MazeConfigNew_Base.csv,16,选择buffscene,SelectSceneID,
MazeConfigNew_Base.csv,17,本关怪物展示,MonsterShow,
MazeConfigNew_Base.csv,18,可选择人数,HeroNumber,
MazeConfigNew_Base.csv,19,支援英雄组,SupportTeam,
MazeConfigNew_Base.csv,20,难度,AttrLv,
MazeConfigNew_Base.csv,21,能否扫荡,IsMop,
MazeConfigNew_Base.csv,22,扫荡梦境值,MopUpScore,
MazeConfigNew_Base.csv,23,本迷宫技能等级,SkillLevel,
MazeConfigNew_BattleGroup.csv,1,流水id,Id,
MazeConfigNew_BattleGroup.csv,2,关卡组ID,LevelGroupID,
MazeConfigNew_BattleGroup.csv,3,关卡ID,BattleMissionID,
MazeConfigNew_BattleGroup.csv,4,权重,GroupWeight,1
MazeConfigNew_Buff.csv,1,序号,Id,
MazeConfigNew_Buff.csv,2,Key_名称,Key_BuffName,
MazeConfigNew_Buff.csv,3,名称,BuffName,
MazeConfigNew_Buff.csv,4,解锁条件,OpenCondition,1
MazeConfigNew_Buff.csv,5,Key_描述,Key_BuffScription,
MazeConfigNew_Buff.csv,6,描述,BuffScription,
MazeConfigNew_Buff.csv,7,Buff流派类型,BuffType,
MazeConfigNew_Buff.csv,8,BUFF稀有度,BuffRare,
MazeConfigNew_Buff.csv,9,buff效果组,BUFFEffectID,
MazeConfigNew_Buff.csv,10,BUFF可堆叠最大层数,BuffMaxCnt,
MazeConfigNew_Buff.csv,11,BUFF施加优先级,Priority,
MazeConfigNew_Buff.csv,12,BUFF图标,BuffIcon,
MazeConfigNew_Buff.csv,13,生效层数,TakeEffectFloor,
MazeConfigNew_Buff.csv,14,BUFF背景图,BuffBackGround,
MazeConfigNew_Buff.csv,15,FitHero,FitHero,
MazeConfigNew_BuffGroup.csv,1,id,Id,
MazeConfigNew_BuffGroup.csv,2,SelectGroup,SelectGroup,
MazeConfigNew_BuffGroup.csv,3,策划备注,Remarks,
MazeConfigNew_BuffGroup.csv,4,BuffId,BuffId,
MazeConfigNew_BuffGroup.csv,5,策划备注buff描述,BuffFind,
MazeConfigNew_BuffGroup.csv,6,基础权重,BaseWeight,1
MazeConfigNew_BuffGroup.csv,7,定向关联加权,OrderAddWeight,
MazeConfigNew_BuffGroupType.csv,1,id,Id,
MazeConfigNew_BuffGroupType.csv,2,Key_名称,Key_BuffName,
MazeConfigNew_BuffGroupType.csv,3,名称,BuffName,
MazeConfigNew_BuffGroupType.csv,4,流派buffIcon-小,MazeGroupIcon,
MazeConfigNew_BuffGroupType.csv,5,流派buffIcon-大-组合,MazeGroupIconFit,
MazeConfigNew_BuffGroupType.csv,6,节点buff,CollectionBuff,
MazeConfigNew_BuffGroupType.csv,7,回响牌,MazeBuffBG,
MazeConfigNew_BuffGroupType.csv,8,Key_名称,Key_MazeGroupDesc,
MazeConfigNew_BuffGroupType.csv,9,描述,MazeGroupDesc,
MazeConfigNew_BuffGroupType.csv,10,回响牌,MazeBuffIcon,
MazeConfigNew_BuffParty.csv,1,id,Id,
MazeConfigNew_BuffParty.csv,2,SelectBuffGroup,SelectBuffGroup,
MazeConfigNew_BuffParty.csv,3,策划备注,Remarks,
MazeConfigNew_BuffParty.csv,4,BUFF抽选类型,SelectType,
MazeConfigNew_ChoiceEventEffect.csv,1,id,Id,
MazeConfigNew_ChoiceEventEffect.csv,2,策划备注,Remarks,
MazeConfigNew_ChoiceEventEffect.csv,3,效果类型,EffectType,
MazeConfigNew_ChoiceEventEffect.csv,4,参数,EffectValue,
MazeConfigNew_ChoiceEventEffect.csv,5,图标,WheelIcon,
MazeConfigNew_ChoiceEventEffect.csv,6,Key_名字,Key_Name,
MazeConfigNew_ChoiceEventEffect.csv,7,名字,Name,
MazeConfigNew_ChoiceEventEffect.csv,8,Key_描述,Key_Scription,
MazeConfigNew_ChoiceEventEffect.csv,9,描述,Scription,
MazeConfigNew_ChoiceEventGroup.csv,1,id（组）,id,
MazeConfigNew_ChoiceEventGroup.csv,2,包含选项,Choice,
MazeConfigNew_ChoiceEventGroup.csv,3,选几个,ChooseNumber,
MazeConfigNew_Config.csv,1,流水ID,id,
MazeConfigNew_Config.csv,2,key,Key,
MazeConfigNew_Config.csv,3,描述,des,
MazeConfigNew_Config.csv,4,值,value,
MazeConfigNew_Event.csv,1,事件ID,Id,
MazeConfigNew_Event.csv,2,事件组ID,EventGroupId,
MazeConfigNew_Event.csv,3,策划备注,DesignerNote,
MazeConfigNew_Event.csv,4,事件点导航描述key,Key_Des,
MazeConfigNew_Event.csv,5,事件点导航描述,Des,
MazeConfigNew_Event.csv,6,事件点导航标题key,Key_Title,
MazeConfigNew_Event.csv,7,事件点导航标题,Title,
MazeConfigNew_Event.csv,8,出现序列,Pri,
MazeConfigNew_Event.csv,9,权重,Weight,1
MazeConfigNew_Event.csv,10,效果类型,EffectType,
MazeConfigNew_Event.csv,11,参数,EffectValue,
MazeConfigNew_Event.csv,12,非战斗关卡,EventMissionID,
MazeConfigNew_Event.csv,13,基础梦境值,EventScore,
MazeConfigNew_Event.csv,14,生命调节系数,HpRate,
MazeConfigNew_Event.csv,15,攻击调节系数,AtkRate,
MazeConfigNew_Event.csv,16,防御调节系数,DefRate,
MazeConfigNew_Event.csv,17,魔抗调节系数,MgrRate,
MazeConfigNew_Event.csv,18,护甲调节系数,ArmorRate,
MazeConfigNew_HandbookReward.csv,1,流水id,Id,
MazeConfigNew_HandbookReward.csv,2,收集祝福数量,CollectNumber,
MazeConfigNew_HandbookReward.csv,3,奖励类型,RewardType,1
MazeConfigNew_HandbookReward.csv,4,奖励,Reward,1
MazeConfigNew_Mission.csv,1,流水ID,id,
MazeConfigNew_Mission.csv,2,备注,Name,
MazeConfigNew_Mission.csv,3,目标场景ID,SceneId,
MazeConfigNew_Mission.csv,4,难度,AttrLv,
MazeConfigNew_QuizEventEffect.csv,1,id,id,
MazeConfigNew_QuizEventEffect.csv,2,Key_名称,Key_Name,
MazeConfigNew_QuizEventEffect.csv,3,名称,Name,
MazeConfigNew_QuizEventEffect.csv,4,效果类型,EffectType,
MazeConfigNew_QuizEventEffect.csv,5,参数,EffectValue,
MazeConfigNew_QuizEventEffect.csv,6,出现新问题,ChangeQuizID,
MazeConfigNew_QuizEventGroup.csv,1,id,id,
MazeConfigNew_QuizEventGroup.csv,2,groupid,Groupid,
MazeConfigNew_QuizEventGroup.csv,3,Key_名称,Key_Name,
MazeConfigNew_QuizEventGroup.csv,4,名称,Name,
MazeConfigNew_QuizEventGroup.csv,5,权重,Weight,1
MazeConfigNew_QuizEventGroup.csv,6,包含选项,Options,
MazeConfigNew_QuizEventGroup.csv,7,背景图,QuizBG,
MazeConfigNew_QuizEventOption.csv,1,id,id,
MazeConfigNew_QuizEventOption.csv,2,Key_名称,Key_OptionName,
MazeConfigNew_QuizEventOption.csv,3,名称,OptionName,
MazeConfigNew_QuizEventOption.csv,4,效果配置,effect,
MazeConfigNew_QuizEventOption.csv,5,按钮类型,OptionType,
MazeConfigNew_RandomEventEffect.csv,1,id,Id,
MazeConfigNew_RandomEventEffect.csv,2,RandomGroup,RandomGroup,
MazeConfigNew_RandomEventEffect.csv,3,策划备注,Remarks,
MazeConfigNew_RandomEventEffect.csv,4,效果类型,EffectType,
MazeConfigNew_RandomEventEffect.csv,5,参数,EffectValue,
MazeConfigNew_RandomEventEffect.csv,6,图标,WheelIcon,
MazeConfigNew_RandomEventEffect.csv,7,Key_描述,Key_Scription,
MazeConfigNew_RandomEventEffect.csv,8,描述,Scription,
MazeConfigNew_RandomEventEffect.csv,9,基础权重,BaseWeight,1
MazeConfigNew_RandomEventEffect.csv,10,Key_名称,Key_RandomName,
MazeConfigNew_RandomEventEffect.csv,11,名称,RandomName,
MazeConfigNew_RandomEventEffect.csv,12,Key_描述,Key_RandomScription,
MazeConfigNew_RandomEventEffect.csv,13,描述,RandomScription,
MazeConfigNew_SupportHero.csv,1,id,id,
MazeConfigNew_SupportHero.csv,2,组,Team,
MazeConfigNew_SupportHero.csv,3,支援角色,SupportHero,
MazeConfigNew_SupportHero.csv,4,权重,weight,1
MazeConfigNew_SupportHero.csv,5,生效时间,Time,1
MazeConfigNew_WeeklyReward.csv,1,流水id,Id,
MazeConfigNew_WeeklyReward.csv,2,所需梦境值,Integral,
MazeConfigNew_WeeklyReward.csv,3,奖励,Reward,1
MechanicLibrary_Base.csv,1,ID,Id,
MechanicLibrary_Base.csv,2,机制库池ID,MechanicLibraryid,
MechanicLibrary_Base.csv,3,机制ID,MechanicId,
MechanicLibrary_Base.csv,4,机制类型,Mechanictype,
MechanicLibrary_Base.csv,5,参数1,Parameter1,
MechanicLibrary_Base.csv,6,目标类型,TargetType,
MechanicLibrary_Base.csv,7,属性过滤,TargetFilter,
MechanicLibrary_Base.csv,8,Key_名称,Key_Name,
MechanicLibrary_Base.csv,9,机制名称,Name,
MechanicLibrary_Base.csv,10,关卡图标,icon,
MechanicLibrary_Base.csv,11,Key_描述,Key_scription,
MechanicLibrary_Base.csv,12,描述,scription,
Message_Emote.csv,1,流水ID,id,
